date,industry,subindustry,type_of_product,generic_product_type,product,price_sar,company,source,url,unit_of_measurement,total_quantity,channel
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,"Nature's Miracle - Advanced - Removedor severo de Manchas y olores de Perros, enzimático con Aroma limón Soleado, Apto para Muebles, Telas y Pisos, 1 galón/3.78lt",590.09,Nature's Miracle,amazon,https://www.amazon.com.mx/Natures-Miracle-P-98145-Advanced-Remover/dp/B07DSRX5GG/ref=sr_1_51?dib=eyJ2IjoiMSJ9.lh0UU8myk0jhAGevHI23zxAH7PeJ0BGSs8d7oAWHvbDi6G6oZOiYUaCoGxe03CmJVsOd-3uCZublGUbQ1OvB_flLR8xVzoLA7M64W20PU4gLykuiOwSLLWt43av65_Npk5bVOA8rsqSPMbH00h6_5NeLw98Lcu_DVrBbdknI4s3PtEHbdWEzcin3B3LnYQdtiXvnHYKKGIf1zApc8Xl1aLOKcBJLlR9vcKtdPUXFjK07d9iv4M87cpu4x5nj7Kdrg4z24MWRjjQqmneWENYI8tPy3yzd6VLMNw83x6SlsWI.3IImeH9dweDs2G13cNIgzxvPpXRqAnskH4AwmYGcrXE&dib_tag=se&keywords=desinfectante+para+mascotas&qid=1774939955&sr=8-51&ufe=app_do%3Aamzn1.fos.ecf8ea6b-8840-4b28-821b-333c5ba4275b,fl oz,128.0,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,"Desinfectante para juguetes de 300 ml.Garantiza seguridad en cada juego, eliminando 99.99% de virus, hongos y bacterias.Su fórmula no tóxica y libre de alcohol mantiene juguetes y superficies seguras.",127.00,STAY CLEAN,amazon,https://www.amazon.com.mx/Desinfectante-ml-Garantiza-eliminando-bacterias-superficies/dp/B088VR3H6D/ref=sr_1_54?dib=eyJ2IjoiMSJ9.lh0UU8myk0jhAGevHI23zxAH7PeJ0BGSs8d7oAWHvbDi6G6oZOiYUaCoGxe03CmJVsOd-3uCZublGUbQ1OvB_flLR8xVzoLA7M64W20PU4gLykuiOwSLLWt43av65_Npk5bVOA8rsqSPMbH00h6_5NeLw98Lcu_DVrBbdknI4s3PtEHbdWEzcin3B3LnYQdtiXvnHYKKGIf1zApc8Xl1aLOKcBJLlR9vcKtdPUXFjK07d9iv4M87cpu4x5nj7Kdrg4z24MWRjjQqmneWENYI8tPy3yzd6VLMNw83x6SlsWI.3IImeH9dweDs2G13cNIgzxvPpXRqAnskH4AwmYGcrXE&dib_tag=se&keywords=desinfectante+para+mascotas&qid=1774939955&sr=8-54&ufe=app_do%3Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b,ml,300.0,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,"Bissell Woolite Advanced Pet Eliminador de Manchas y olores para Mascotas + desinfectar, Desinfectante de Lana., Transparente, 623 g, 1",318.00,Bissell,amazon,https://www.amazon.com.mx/Bissell-Eliminador-desinfectar-Desinfectante-Transparente/dp/B00L28UOIW/ref=sr_1_55?dib=eyJ2IjoiMSJ9.lh0UU8myk0jhAGevHI23zxAH7PeJ0BGSs8d7oAWHvbDi6G6oZOiYUaCoGxe03CmJVsOd-3uCZublGUbQ1OvB_flLR8xVzoLA7M64W20PU4gLykuiOwSLLWt43av65_Npk5bVOA8rsqSPMbH00h6_5NeLw98Lcu_DVrBbdknI4s3PtEHbdWEzcin3B3LnYQdtiXvnHYKKGIf1zApc8Xl1aLOKcBJLlR9vcKtdPUXFjK07d9iv4M87cpu4x5nj7Kdrg4z24MWRjjQqmneWENYI8tPy3yzd6VLMNw83x6SlsWI.3IImeH9dweDs2G13cNIgzxvPpXRqAnskH4AwmYGcrXE&dib_tag=se&keywords=desinfectante+para+mascotas&qid=1774939955&sr=8-55&ufe=app_do%3Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b,fl oz,22.0,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,"BRIOTECH Desinfectante + desinfectante, mata el 99.99% de los virus y bacterias, espray hipocloroso HOCl, 0% blanqueador 0% alcohol, seguro para contacto con alimentos, elimina alérgenos no vivos y elimina el olor de mascotas (128 onzas líquidas)",1729.90,BRIOTECH,amazon,https://www.amazon.com.mx/BRIOTECH-Desinfectante-desinfectante-hipocloroso-blanqueador/dp/B094YXS9KX/ref=sr_1_58?dib=eyJ2IjoiMSJ9.lNZHmI7t2Cr036X3PZa04_Oq2uHOZQAO1PpTLr4_9LAHzB0HILHipYdFbv66QsCXe1B-NI2lfEEQiSMRMSZ7d6gbob5WBTtyPMLcATbQlXNoKG_XEcfLKKfsXXYxLsima4jr3eZvWyXmUxeqz9OFTCf8LDBh0RFW4wNzjwYns_bgEQbGZHVe1U8XBQjvMZTl2mbzg92_ZcsyqYKRWt99LtjUa9PfwWlncal32fWOoR1b9eKuWxZIP53W2pYDTRkk3GKrSl34XTT5WodP8LLL6HnIjg4ZjC31tSngV8SgKVs.th8Y_j9Mr3tmsXROBB5aFvEIUo29u-HmlupbpMHStGQ&dib_tag=se&keywords=desinfectante+para+mascotas&qid=1774940394&sr=8-58&ufe=app_do%3Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b&xpid=KKhtx62o-un6t,fl oz,128.0,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,"Mrs. Meyer’s Limpiador para Mascotas Aroma Hojas de Coco, 473 ml | Pet Multi-Surface Cleaner Natural | Elimina Olores | Agradable Aroma Tropical | Seguro para Mascotas",379.00,Mrs. MEYER'S,amazon,https://www.amazon.com.mx/Mrs-Limpiador-Mascotas-Multi-Surface-Agradable/dp/B0DF44FW3B/ref=sr_1_61?dib=eyJ2IjoiMSJ9.lNZHmI7t2Cr036X3PZa04_Oq2uHOZQAO1PpTLr4_9LAHzB0HILHipYdFbv66QsCXe1B-NI2lfEEQiSMRMSZ7d6gbob5WBTtyPMLcATbQlXNoKG_XEcfLKKfsXXYxLsima4jr3eZvWyXmUxeqz9OFTCf8LDBh0RFW4wNzjwYns_bgEQbGZHVe1U8XBQjvMZTl2mbzg92_ZcsyqYKRWt99LtjUa9PfwWlncal32fWOoR1b9eKuWxZIP53W2pYDTRkk3GKrSl34XTT5WodP8LLL6HnIjg4ZjC31tSngV8SgKVs.th8Y_j9Mr3tmsXROBB5aFvEIUo29u-HmlupbpMHStGQ&dib_tag=se&keywords=desinfectante+para+mascotas&qid=1774940394&sr=8-61&ufe=app_do%3Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b&xpid=KKhtx62o-un6t,ml,473.0,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,"Cesco Gatos | Limpiador Desinfectante Concentrado | Biodegradable | Libre de Cloro y Seguro | Ideal para Pisos, Areneros y Accesorios",409.00,CESCO,amazon,https://www.amazon.com.mx/Desinfectante-Gatos-Biodegradable-Concentrado-Cesco/dp/B0F1C3ZGMC/ref=sr_1_62?dib=eyJ2IjoiMSJ9.lNZHmI7t2Cr036X3PZa04_Oq2uHOZQAO1PpTLr4_9LAHzB0HILHipYdFbv66QsCXe1B-NI2lfEEQiSMRMSZ7d6gbob5WBTtyPMLcATbQlXNoKG_XEcfLKKfsXXYxLsima4jr3eZvWyXmUxeqz9OFTCf8LDBh0RFW4wNzjwYns_bgEQbGZHVe1U8XBQjvMZTl2mbzg92_ZcsyqYKRWt99LtjUa9PfwWlncal32fWOoR1b9eKuWxZIP53W2pYDTRkk3GKrSl34XTT5WodP8LLL6HnIjg4ZjC31tSngV8SgKVs.th8Y_j9Mr3tmsXROBB5aFvEIUo29u-HmlupbpMHStGQ&dib_tag=se&keywords=desinfectante+para+mascotas&qid=1774940394&sr=8-62&ufe=app_do%3Aamzn1.fos.db4f1a57-87f1-43c5-9a39-0cdca6036b57&xpid=KKhtx62o-un6t,L,4.0,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,"Spray Sanitizante Desinfectante y Desodorizante para Mascotas. Elimina Virus y Bacterias en Patas y Pelaje. Uso Diario, Dura más de 24 Horas. Libre de Alcohol. (3.78 l)",1057.00,Company not found,amazon,https://www.amazon.com.mx/FURkids-Sanitizante-Desinfectante-Desodorizante-Mascotas/dp/B0C63C9NSY/ref=sr_1_66?dib=eyJ2IjoiMSJ9.lNZHmI7t2Cr036X3PZa04_Oq2uHOZQAO1PpTLr4_9LAHzB0HILHipYdFbv66QsCXe1B-NI2lfEEQiSMRMSZ7d6gbob5WBTtyPMLcATbQlXNoKG_XEcfLKKfsXXYxLsima4jr3eZvWyXmUxeqz9OFTCf8LDBh0RFW4wNzjwYns_bgEQbGZHVe1U8XBQjvMZTl2mbzg92_ZcsyqYKRWt99LtjUa9PfwWlncal32fWOoR1b9eKuWxZIP53W2pYDTRkk3GKrSl34XTT5WodP8LLL6HnIjg4ZjC31tSngV8SgKVs.th8Y_j9Mr3tmsXROBB5aFvEIUo29u-HmlupbpMHStGQ&dib_tag=se&keywords=desinfectante+para+mascotas&qid=1774940394&sr=8-66&ufe=app_do%3Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b&xpid=KKhtx62o-un6t,L,3.78,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,Limpio + Desinfecto Tus Pisos Mascotas 4L Alpine,207.00,GO MERAKI,amazon,https://www.amazon.com.mx/Limpio-Desinfecto-Pisos-Mascotas-Alpine/dp/B093B4TZ9N/ref=sr_1_74?dib=eyJ2IjoiMSJ9.lNZHmI7t2Cr036X3PZa04_Oq2uHOZQAO1PpTLr4_9LAHzB0HILHipYdFbv66QsCXe1B-NI2lfEEQiSMRMSZ7d6gbob5WBTtyPMLcATbQlXNoKG_XEcfLKKfsXXYxLsima4jr3eZvWyXmUxeqz9OFTCf8LDBh0RFW4wNzjwYns_bgEQbGZHVe1U8XBQjvMZTl2mbzg92_ZcsyqYKRWt99LtjUa9PfwWlncal32fWOoR1b9eKuWxZIP53W2pYDTRkk3GKrSl34XTT5WodP8LLL6HnIjg4ZjC31tSngV8SgKVs.th8Y_j9Mr3tmsXROBB5aFvEIUo29u-HmlupbpMHStGQ&dib_tag=se&keywords=desinfectante+para+mascotas&qid=1774940394&sr=8-74&ufe=app_do%3Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b&xpid=KKhtx62o-un6t,L,4.0,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,Nature'S Miracle Avanzado Platinum removedor de manchas y olores y desinfectante virus,615.05,Nature's Miracle,amazon,https://www.amazon.com.mx/Natures-Miracle-Eliminador-desinfectante-Multicolor/dp/B07WWM7BST/ref=sr_1_78?dib=eyJ2IjoiMSJ9.lNZHmI7t2Cr036X3PZa04_Oq2uHOZQAO1PpTLr4_9LAHzB0HILHipYdFbv66QsCXe1B-NI2lfEEQiSMRMSZ7d6gbob5WBTtyPMLcATbQlXNoKG_XEcfLKKfsXXYxLsima4jr3eZvWyXmUxeqz9OFTCf8LDBh0RFW4wNzjwYns_bgEQbGZHVe1U8XBQjvMZTl2mbzg92_ZcsyqYKRWt99LtjUa9PfwWlncal32fWOoR1b9eKuWxZIP53W2pYDTRkk3GKrSl34XTT5WodP8LLL6HnIjg4ZjC31tSngV8SgKVs.th8Y_j9Mr3tmsXROBB5aFvEIUo29u-HmlupbpMHStGQ&dib_tag=se&keywords=desinfectante+para+mascotas&qid=1774940394&sr=8-78&ufe=app_do%3Aamzn1.fos.1f47693a-e1a6-4b06-ba29-28033858cf82&xpid=KKhtx62o-un6t,fl oz,64.0,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,SHAGGY Líquido Multiuso Limpiador Desinfectante para Perro Biodegradable 1l,189.00,Company not found,amazon,https://www.amazon.com.mx/SHAGGY-Multiuso-Limpiador-Desinfectante-Biodegradable/dp/B0FNPM2GHJ/ref=sr_1_79?dib=eyJ2IjoiMSJ9.lNZHmI7t2Cr036X3PZa04_Oq2uHOZQAO1PpTLr4_9LAHzB0HILHipYdFbv66QsCXe1B-NI2lfEEQiSMRMSZ7d6gbob5WBTtyPMLcATbQlXNoKG_XEcfLKKfsXXYxLsima4jr3eZvWyXmUxeqz9OFTCf8LDBh0RFW4wNzjwYns_bgEQbGZHVe1U8XBQjvMZTl2mbzg92_ZcsyqYKRWt99LtjUa9PfwWlncal32fWOoR1b9eKuWxZIP53W2pYDTRkk3GKrSl34XTT5WodP8LLL6HnIjg4ZjC31tSngV8SgKVs.th8Y_j9Mr3tmsXROBB5aFvEIUo29u-HmlupbpMHStGQ&dib_tag=se&keywords=desinfectante+para+mascotas&qid=1774940394&sr=8-79&ufe=app_do%3Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b&xpid=KKhtx62o-un6t,L,1.0,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,SHAGGY Líquido Multiuso Limpiador Desinfectante para Perro Biodegradable 600ml,149.00,Company not found,amazon,https://www.amazon.com.mx/SHAGGY-Multiuso-Limpiador-Desinfectante-Biodegradable/dp/B0FNPPGTLT/ref=sr_1_80?dib=eyJ2IjoiMSJ9.lNZHmI7t2Cr036X3PZa04_Oq2uHOZQAO1PpTLr4_9LAHzB0HILHipYdFbv66QsCXe1B-NI2lfEEQiSMRMSZ7d6gbob5WBTtyPMLcATbQlXNoKG_XEcfLKKfsXXYxLsima4jr3eZvWyXmUxeqz9OFTCf8LDBh0RFW4wNzjwYns_bgEQbGZHVe1U8XBQjvMZTl2mbzg92_ZcsyqYKRWt99LtjUa9PfwWlncal32fWOoR1b9eKuWxZIP53W2pYDTRkk3GKrSl34XTT5WodP8LLL6HnIjg4ZjC31tSngV8SgKVs.th8Y_j9Mr3tmsXROBB5aFvEIUo29u-HmlupbpMHStGQ&dib_tag=se&keywords=desinfectante+para+mascotas&qid=1774940394&sr=8-80&ufe=app_do%3Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b&xpid=KKhtx62o-un6t,ml,600.0,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,"Odor Off Mascotas - Eliminador de Olores por Orina y Heces de Perros y Gatos | Spray Neutralizador para Hogar, 600ml",301.00,Company not found,amazon,https://www.amazon.com.mx/Odor-Off-Mascotas-eliminador-de-olores/dp/B07T1FDW4C/ref=sr_1_82?dib=eyJ2IjoiMSJ9.lNZHmI7t2Cr036X3PZa04_Oq2uHOZQAO1PpTLr4_9LAHzB0HILHipYdFbv66QsCXe1B-NI2lfEEQiSMRMSZ7d6gbob5WBTtyPMLcATbQlXNoKG_XEcfLKKfsXXYxLsima4jr3eZvWyXmUxeqz9OFTCf8LDBh0RFW4wNzjwYns_bgEQbGZHVe1U8XBQjvMZTl2mbzg92_ZcsyqYKRWt99LtjUa9PfwWlncal32fWOoR1b9eKuWxZIP53W2pYDTRkk3GKrSl34XTT5WodP8LLL6HnIjg4ZjC31tSngV8SgKVs.th8Y_j9Mr3tmsXROBB5aFvEIUo29u-HmlupbpMHStGQ&dib_tag=se&keywords=desinfectante+para+mascotas&qid=1774940394&sr=8-82&ufe=app_do%3Aamzn1.fos.db4f1a57-87f1-43c5-9a39-0cdca6036b57&xpid=KKhtx62o-un6t,ml,600.0,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,SinaVan Pet SANITIANTE 120 ml Sin Cloro Desinfecta Superficies Que Esten En Contacto Con Las Mascotas.,76.00,Corpsain,amazon,https://www.amazon.com.mx/Desinfectante-Superficies-Mascotas-Desinfecta-Mascotas/dp/B0CSKSGZYJ/ref=sr_1_86?dib=eyJ2IjoiMSJ9.lNZHmI7t2Cr036X3PZa04_Oq2uHOZQAO1PpTLr4_9LAHzB0HILHipYdFbv66QsCXe1B-NI2lfEEQiSMRMSZ7d6gbob5WBTtyPMLcATbQlXNoKG_XEcfLKKfsXXYxLsima4jr3eZvWyXmUxeqz9OFTCf8LDBh0RFW4wNzjwYns_bgEQbGZHVe1U8XBQjvMZTl2mbzg92_ZcsyqYKRWt99LtjUa9PfwWlncal32fWOoR1b9eKuWxZIP53W2pYDTRkk3GKrSl34XTT5WodP8LLL6HnIjg4ZjC31tSngV8SgKVs.th8Y_j9Mr3tmsXROBB5aFvEIUo29u-HmlupbpMHStGQ&dib_tag=se&keywords=desinfectante+para+mascotas&qid=1774940394&sr=8-86&xpid=KKhtx62o-un6t,ml,120.0,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,Mrs. Meyer’s Limpiador para Mascotas Aroma Flor de Azahar 473 ml | Pet Multi-Surface Cleaner con Ingredientes Naturales | Elimina Olores | Seguro para Mascotas | Uso Diario,306.99,Mrs. MEYER'S,amazon,https://www.amazon.com.mx/Mrs-Limpiador-Multi-Surface-Ingredientes-Naturales/dp/B0DF3VY3CN/ref=sr_1_91?dib=eyJ2IjoiMSJ9.lNZHmI7t2Cr036X3PZa04_Oq2uHOZQAO1PpTLr4_9LAHzB0HILHipYdFbv66QsCXe1B-NI2lfEEQiSMRMSZ7d6gbob5WBTtyPMLcATbQlXNoKG_XEcfLKKfsXXYxLsima4jr3eZvWyXmUxeqz9OFTCf8LDBh0RFW4wNzjwYns_bgEQbGZHVe1U8XBQjvMZTl2mbzg92_ZcsyqYKRWt99LtjUa9PfwWlncal32fWOoR1b9eKuWxZIP53W2pYDTRkk3GKrSl34XTT5WodP8LLL6HnIjg4ZjC31tSngV8SgKVs.th8Y_j9Mr3tmsXROBB5aFvEIUo29u-HmlupbpMHStGQ&dib_tag=se&keywords=desinfectante+para+mascotas&qid=1774940394&sr=8-91&ufe=app_do%3Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b&xpid=KKhtx62o-un6t,ml,473.0,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,"SHAGGY Limpiador Hipoalergénico para Patas y Cojinetes de Perro, Biodegradable, Desinfectante, Aroma Fresco, Blanco, 355ml",140.00,Company not found,amazon,https://www.amazon.com.mx/SHAGGY-Limpiador-Hipoalerg%C3%A9nico-Biodegradable-Desinfectante/dp/B0FNQ3N8BL/ref=sr_1_96?dib=eyJ2IjoiMSJ9.lNZHmI7t2Cr036X3PZa04_Oq2uHOZQAO1PpTLr4_9LAHzB0HILHipYdFbv66QsCXe1B-NI2lfEEQiSMRMSZ7d6gbob5WBTtyPMLcATbQlXNoKG_XEcfLKKfsXXYxLsima4jr3eZvWyXmUxeqz9OFTCf8LDBh0RFW4wNzjwYns_bgEQbGZHVe1U8XBQjvMZTl2mbzg92_ZcsyqYKRWt99LtjUa9PfwWlncal32fWOoR1b9eKuWxZIP53W2pYDTRkk3GKrSl34XTT5WodP8LLL6HnIjg4ZjC31tSngV8SgKVs.th8Y_j9Mr3tmsXROBB5aFvEIUo29u-HmlupbpMHStGQ&dib_tag=se&keywords=desinfectante+para+mascotas&qid=1774940394&sr=8-96&xpid=KKhtx62o-un6t,ml,355.0,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,Antiséptico Mascotas (240 mL),317.24,Company not found,amazon,https://www.amazon.com.mx/Microvet-Antis%C3%A9ptico-Mascotas-240-mL/dp/B0GL549QL1/ref=sr_1_97?dib=eyJ2IjoiMSJ9.lNZHmI7t2Cr036X3PZa04_Oq2uHOZQAO1PpTLr4_9LAHzB0HILHipYdFbv66QsCXe1B-NI2lfEEQiSMRMSZ7d6gbob5WBTtyPMLcATbQlXNoKG_XEcfLKKfsXXYxLsima4jr3eZvWyXmUxeqz9OFTCf8LDBh0RFW4wNzjwYns_bgEQbGZHVe1U8XBQjvMZTl2mbzg92_ZcsyqYKRWt99LtjUa9PfwWlncal32fWOoR1b9eKuWxZIP53W2pYDTRkk3GKrSl34XTT5WodP8LLL6HnIjg4ZjC31tSngV8SgKVs.th8Y_j9Mr3tmsXROBB5aFvEIUo29u-HmlupbpMHStGQ&dib_tag=se&keywords=desinfectante+para+mascotas&qid=1774940394&sr=8-97&ufe=app_do%3Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b&xpid=KKhtx62o-un6t,ml,240.0,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,"Limpieza Rápida para Patas de Perros, Eliminación de Suciedad, Barro, Botella de 200 ML con Cepillo de Silicona para Patas",249.00,Havenfly,amazon,https://www.amazon.com.mx/Limpieza-Eliminaci%C3%B3n-Suciedad-Botella-Silicona/dp/B0CQXN3XVC/ref=sr_1_98?dib=eyJ2IjoiMSJ9.lNZHmI7t2Cr036X3PZa04_Oq2uHOZQAO1PpTLr4_9LAHzB0HILHipYdFbv66QsCXe1B-NI2lfEEQiSMRMSZ7d6gbob5WBTtyPMLcATbQlXNoKG_XEcfLKKfsXXYxLsima4jr3eZvWyXmUxeqz9OFTCf8LDBh0RFW4wNzjwYns_bgEQbGZHVe1U8XBQjvMZTl2mbzg92_ZcsyqYKRWt99LtjUa9PfwWlncal32fWOoR1b9eKuWxZIP53W2pYDTRkk3GKrSl34XTT5WodP8LLL6HnIjg4ZjC31tSngV8SgKVs.th8Y_j9Mr3tmsXROBB5aFvEIUo29u-HmlupbpMHStGQ&dib_tag=se&keywords=desinfectante+para+mascotas&qid=1774940394&sr=8-98&ufe=app_do%3Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b&xpid=KKhtx62o-un6t,ml,200.0,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,"Nature's Miracle - Advanced removedor de Manchas y olores para Gato, Spray para Suciedad severa, fórmula enzimática, 32 oz",344.00,Nature's Miracle,amazon,https://www.amazon.com.mx/Natures-Miracle-Advance-Stain-Eliminator/dp/B071ZMGPKV/ref=sr_1_102?dib=eyJ2IjoiMSJ9.lNZHmI7t2Cr036X3PZa04_Oq2uHOZQAO1PpTLr4_9LAHzB0HILHipYdFbv66QsCXe1B-NI2lfEEQiSMRMSZ7d6gbob5WBTtyPMLcATbQlXNoKG_XEcfLKKfsXXYxLsima4jr3eZvWyXmUxeqz9OFTCf8LDBh0RFW4wNzjwYns_bgEQbGZHVe1U8XBQjvMZTl2mbzg92_ZcsyqYKRWt99LtjUa9PfwWlncal32fWOoR1b9eKuWxZIP53W2pYDTRkk3GKrSl34XTT5WodP8LLL6HnIjg4ZjC31tSngV8SgKVs.th8Y_j9Mr3tmsXROBB5aFvEIUo29u-HmlupbpMHStGQ&dib_tag=se&keywords=desinfectante+para+mascotas&qid=1774940394&sr=8-102&xpid=KKhtx62o-un6t,fl oz,32.0,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,Spray Antiséptico y Cicatrizante para Mascotas | 120 mL | para Perros y Gatos,116.00,Company not found,amazon,https://www.amazon.com.mx/Kanine-Krunchies-Spray-Antiseptico-Cicatrizante/dp/B0CL8GYG5B/ref=sr_1_105?dib=eyJ2IjoiMSJ9.8I9adZg9PW4dGCX_pAPJ_hloBWwuRA7NWC8tDba1XW-w_jXfJW6QqEQsqhCgrCGyqZfuF6riioX3AHkaD9jLXquLIYXguC8mJ7-p2ww6Eie_b1VC5-XP5bFZv_9xk71040T0bmdweSMdJd6Re1zVUWwFe-E-TmuI3ODJNKOnM7kn4mEdDObG1WatXSB_rb3Zx7v7Ur82G5nda9Q9i9roo5ecumds1J5QUNVmN_hNgZa-CuBbWK-c-HxrnCtEpIE_IuFamydjSvHj1GzXj1wLPWFaAtymKXp12Ook63ZhOHg.RsByhyxpCdfZwA_KcmQfrtEqXyGWv4HmHHlqUq2S4Hg&dib_tag=se&keywords=desinfectante+para+mascotas&qid=1774940820&sr=8-105&xpid=KKhtx62o-un6t,ml,120.0,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,"Limpiador de patas de perro, 5.1 onzas líquidas de spray de limpieza de patas sin alcohol, fabricado con áloe, aceite de copaiba y aceite de zacate de limón para nutrir y limpiar las patas, fabricado",625.80,Divine Canine,amazon,https://www.amazon.com.mx/Limpiador-patas-perro-limpieza-fabricado/dp/B0C2QL86CM/ref=sr_1_115?dib=eyJ2IjoiMSJ9.8I9adZg9PW4dGCX_pAPJ_hloBWwuRA7NWC8tDba1XW-w_jXfJW6QqEQsqhCgrCGyqZfuF6riioX3AHkaD9jLXquLIYXguC8mJ7-p2ww6Eie_b1VC5-XP5bFZv_9xk71040T0bmdweSMdJd6Re1zVUWwFe-E-TmuI3ODJNKOnM7kn4mEdDObG1WatXSB_rb3Zx7v7Ur82G5nda9Q9i9roo5ecumds1J5QUNVmN_hNgZa-CuBbWK-c-HxrnCtEpIE_IuFamydjSvHj1GzXj1wLPWFaAtymKXp12Ook63ZhOHg.RsByhyxpCdfZwA_KcmQfrtEqXyGWv4HmHHlqUq2S4Hg&dib_tag=se&keywords=desinfectante+para+mascotas&qid=1774940820&sr=8-115&ufe=app_do%3Aamzn1.fos.db4f1a57-87f1-43c5-9a39-0cdca6036b57&xpid=KKhtx62o-un6t,fl oz,5.1,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,"Alpha Tech Pet Kennel Sol, limpiador germicida y desinfectante (1 pinta, 16 onzas), limpiador de perros, desinfectante de parvo, formulación veterinaria, mata bacterias.",1139.00,ATP,amazon,https://www.amazon.com.mx/limpiador-desinfectante-formulaci%C3%B3n-veterinaria-bacterias/dp/B07JG1G9HB/ref=sr_1_117?dib=eyJ2IjoiMSJ9.8I9adZg9PW4dGCX_pAPJ_hloBWwuRA7NWC8tDba1XW-w_jXfJW6QqEQsqhCgrCGyqZfuF6riioX3AHkaD9jLXquLIYXguC8mJ7-p2ww6Eie_b1VC5-XP5bFZv_9xk71040T0bmdweSMdJd6Re1zVUWwFe-E-TmuI3ODJNKOnM7kn4mEdDObG1WatXSB_rb3Zx7v7Ur82G5nda9Q9i9roo5ecumds1J5QUNVmN_hNgZa-CuBbWK-c-HxrnCtEpIE_IuFamydjSvHj1GzXj1wLPWFaAtymKXp12Ook63ZhOHg.RsByhyxpCdfZwA_KcmQfrtEqXyGWv4HmHHlqUq2S4Hg&dib_tag=se&keywords=desinfectante+para+mascotas&qid=1774940820&sr=8-117&ufe=app_do%3Aamzn1.fos.db4f1a57-87f1-43c5-9a39-0cdca6036b57&xpid=KKhtx62o-un6t,fl oz,16.0,B2C
